ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,mora,Vivienda,Vehiculo,Contacto,Mes,Dia,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,vlr_ingresos,segmento,perfil_riesgo,marg_cont,score_cliente,ah,cc,cdt,sum_saldo_prom_ah,sum_monto_trx_ah,sum_cant_trx_ah,sum_saldo_prom_cc,sum_monto_trx_cc,sum_cant_trx_cc,cdt_sum_valor_interes,cdt_sum_monto_apertura,cdt_prom_plazo_total_meses,buro_max_deuda,buro_num_creditos
18640,37,empleado,single,Estudiante Universitario,no,no,no,celular,aug,tue,11,999,0,sin contacto,1.4,93444,-36.1,4965,5228,2033207.3178993124,masivo,1,40664.14635798625,950,SI,,,322890.7379894416,29646.718931018964,11,0.0,0.0,0,0.0,0.0,0,6661880.628733675,8
18642,38,administrador negocio,casado,pregrado,no,si,no,celular,aug,tue,6,999,0,sin contacto,1.4,93444,-36.1,4965,5228,1665403.6602997042,masivo,4,33308.073205994086,800,,SI,SI,0.0,0.0,0,183337.29358376647,12854.613630519738,6,47996.96524324197,1840160.0416841647,35,18904686.723576345,5
18643,58,pensionado,casado,preescolar,no,no,no,celular,aug,tue,6,999,0,sin contacto,1.4,93444,-36.1,4965,5228,500000.0,masivo,4,10000.0,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11316890.672601826,5
18644,51,servicios,casado,bachillerato,,no,si,celular,aug,tue,5,999,0,sin contacto,1.4,93444,-36.1,4965,5228,1016382.8604445632,masivo,2,20327.657208891265,900,SI,,,166945.1820984941,15328.333421331135,10,0.0,0.0,0,0.0,0.0,0,6936325.166636291,4
18646,57,administrador negocio,casado,pregrado,,no,no,celular,aug,tue,2,999,0,sin contacto,1.4,93444,-36.1,4965,5228,2341780.7747840127,masivo,4,46835.61549568026,800,SI,,SI,213456.85549878652,19598.875577157578,8,0.0,0.0,0,8357.53251651927,941708.7128507987,36,219019.7542817704,8
18648,46,administrador negocio,casado,pregrado,,no,no,celular,aug,tue,9,999,0,sin contacto,1.4,93444,-36.1,4965,5228,,masivo,4,10000.0,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11549358.887182213,8
18649,59,pensionado,casado,pregrado,no,si,no,celular,aug,tue,10,999,0,sin contacto,1.4,93444,-36.1,4965,5228,500000.0,masivo,2,10000.0,900,SI,SI,,18103.669463208236,1662.216771957565,11,178601.8027817014,12522.586777600074,15,0.0,0.0,0,19308834.353239622,4
18650,55,empleado,casado,bachillerato incompleto,no,no,no,telefono fijo,aug,tue,10,999,0,sin contacto,1.4,93444,-36.1,4965,5228,1272893.992219074,masivo,4,25457.879844381478,800,,SI,,0.0,0.0,0,107064.31869475248,7506.767573216406,12,0.0,0.0,0,19907391.471857592,7
18653,47,tecnico,casado,Estudiante Universitario,no,si,no,celular,aug,wed,3,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1358242.4459724615,masivo,1,27164.84891944923,950,,SI,,0.0,0.0,0,129636.03534381578,9089.373549499725,9,0.0,0.0,0,11001391.127681019,5
18656,40,tecnico,casado,Estudiante Universitario,no,si,no,celular,aug,wed,8,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1635563.416414709,masivo,2,32711.268328294183,900,,SI,,0.0,0.0,0,105897.89130701561,7424.984030412208,8,0.0,0.0,0,16566097.558400216,9
18657,33,administrador negocio,single,pregrado,no,si,no,celular,aug,wed,2,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2228518.6435145363,masivo,4,44570.372870290725,800,,,SI,0.0,0.0,0,0.0,0.0,0,45945.83855534216,1108694.3737269244,37,2474303.454958063,9
18658,48,empleado,casado,bachillerato,no,si,no,celular,aug,wed,6,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2137605.8122312087,masivo,2,42752.11624462417,900,SI,SI,SI,171819.13047579624,15775.842626847269,10,326712.2664182878,22907.286733998048,10,49745.34940407084,118944.01792138183,42,19825079.16145271,9
18663,29,administrador negocio,single,pregrado,no,no,no,celular,aug,wed,6,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1758769.8052439217,masivo,2,35175.39610487843,900,SI,,,318198.8134250621,29215.922527034618,6,0.0,0.0,0,0.0,0.0,0,10789911.8372055,7
18668,36,tecnico,casado,Estudiante Universitario,no,si,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,,masivo,4,53910.627761734184,800,SI,SI,,228970.3698654554,21023.273201334698,11,265076.13823927566,18585.69674030488,13,0.0,0.0,0,7785504.4419018645,4
18681,57,pensionado,casado,Estudiante Universitario,no,si,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,500000.0,masivo,4,10000.0,800,,SI,,0.0,0.0,0,50582.05668194275,3546.5386369213647,10,0.0,0.0,0,7486440.628154669,3
18682,60,pensionado,casado,Estudiante Universitario,no,no,no,celular,aug,wed,2,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2004581.8144773901,masivo,2,40091.6362895478,900,SI,SI,SI,448725.8699473389,41200.46869799262,17,201359.58413294007,14118.23859856665,13,38476.89110050888,227632.4234013236,14,16236160.603417085,6
18688,51,administrador negocio,casado,pregrado,no,si,no,celular,aug,wed,9,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2126538.3633369426,masivo,4,42530.767266738854,800,,SI,,0.0,0.0,0,323669.1345821787,22693.91888496277,4,0.0,0.0,0,18675766.234791573,5
18690,57,empleado,casado,preescolar,,no,no,celular,aug,wed,1,999,0,sin contacto,1.4,93444,-36.1,4964,5228,500000.0,masivo,2,10000.0,900,,SI,,0.0,0.0,0,33252.57663074273,2331.4897719494643,9,0.0,0.0,0,19445476.74975976,2
18693,45,tecnico,single,Estudiante Universitario,no,si,no,celular,aug,wed,1,999,0,sin contacto,1.4,93444,-36.1,4964,5228,500000.0,masivo,2,10000.0,900,SI,SI,,440953.85707480746,40486.86916090173,12,32724.179785932374,2294.44145978749,7,0.0,0.0,0,11996216.564667761,7
18698,44,tecnico,casado,Estudiante Universitario,no,si,si,celular,aug,wed,1,999,0,sin contacto,1.4,93444,-36.1,4964,5228,754057.8735243987,masivo,4,15081.157470487973,800,SI,SI,SI,170730.10211722358,15675.85178209418,7,132792.98286364705,9310.721535095014,6,49377.22882837876,867974.8201178928,57,10818357.831894046,5
18702,47,administrador negocio,divorced,pregrado,no,no,si,celular,aug,wed,6,999,0,sin contacto,1.4,93444,-36.1,4964,5228,838458.5574847081,masivo,4,16769.171149694164,800,,SI,,0.0,0.0,0,332944.89723074506,23344.28489967242,4,0.0,0.0,0,6054466.168947366,4
18704,52,administrador negocio,casado,bachillerato,no,si,si,celular,aug,wed,1,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2253419.463502431,masivo,4,45068.38927004862,800,SI,SI,,442314.8637398133,40611.832119925944,6,463039.543600906,32465.81375939368,12,0.0,0.0,0,13884165.348468002,5
18709,43,vendedor ambulante,casado,pregrado,no,si,no,celular,aug,wed,1,999,0,sin contacto,1.4,93444,-36.1,4964,5228,885461.216308905,masivo,4,17709.2243261781,800,,SI,SI,0.0,0.0,0,143182.85756910412,10039.203026216941,8,23776.742241336124,942788.4040703827,23,3012961.334624974,2
18710,54,administrador negocio,divorced,pregrado,no,no,si,celular,aug,wed,1,999,0,sin contacto,1.4,93444,-36.1,4964,5228,643651.4817187961,masivo,2,12873.029634375922,900,,SI,,0.0,0.0,0,478673.44269955705,33561.977712309614,8,0.0,0.0,0,19823390.428001456,9
18720,52,tecnico,casado,pregrado,no,no,no,celular,aug,wed,7,999,0,sin contacto,1.4,93444,-36.1,4964,5228,888366.2633054409,masivo,2,17767.32526610882,900,,SI,SI,0.0,0.0,0,278672.2347199546,19538.981059747195,14,20228.981816862935,623802.419959756,40,17705180.48302222,8
18722,54,administrador negocio,casado,Estudiante Universitario,no,si,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2618632.334154212,masivo,4,52372.64668308424,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12395237.57684133,3
18723,53,,casado,preescolar,,no,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1513043.3743769522,masivo,2,30260.867487539042,900,,SI,,0.0,0.0,0,60569.480699397995,4246.8024752216825,11,0.0,0.0,0,8667649.294179955,9
18724,47,administrador negocio,casado,pregrado,no,si,no,celular,aug,wed,2,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1320748.9746430882,masivo,2,26414.979492861763,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17078018.865084454,2
18728,53,empleado,casado,,no,si,no,celular,aug,wed,3,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1389994.5012989484,masivo,4,27799.89002597897,800,SI,SI,SI,138318.7863546876,12699.956051607696,6,397819.7334352886,27892.955480825265,9,28473.142874937024,307605.92149391177,55,12246670.09046161,2
18729,57,pensionado,casado,Estudiante Universitario,no,no,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2792060.3343265224,masivo,2,55841.20668653045,900,,,SI,0.0,0.0,0,0.0,0.0,0,44707.973226543356,409196.85205517174,40,18037883.22188817,5
18731,48,administrador negocio,casado,pregrado,no,si,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,750828.2733967581,masivo,4,15016.565467935163,800,SI,SI,,102574.97629500396,9418.082136729965,12,398534.65957085876,27943.08221209457,14,0.0,0.0,0,7325503.570106557,6
18734,47,administrador negocio,casado,pregrado,no,si,no,celular,aug,wed,3,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2815508.290940104,masivo,2,56310.16581880208,900,SI,,SI,288249.63044754305,26466.09137524358,8,0.0,0.0,0,15928.570443665289,781492.561292923,27,17074257.681281626,4
18735,51,tecnico,casado,Estudiante Universitario,no,,,celular,aug,wed,16,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1710496.2989215036,masivo,1,34209.925978430074,950,,SI,,0.0,0.0,0,58874.21964760808,4127.939992866606,13,0.0,0.0,0,182381.93763132382,7
18744,48,tecnico,divorced,pregrado,no,si,si,celular,aug,wed,7,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1339580.6180246524,masivo,4,26791.612360493047,800,,,SI,0.0,0.0,0,0.0,0.0,0,14042.174870044124,1241228.6242176162,37,3774293.183428342,7
18750,44,tecnico,casado,Estudiante Universitario,no,no,si,celular,aug,wed,2,999,0,sin contacto,1.4,93444,-36.1,4964,5228,4000900.4979342814,preferente,2,200045.02489671408,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,15757791.96520113,1
18751,41,tecnico,divorced,Estudiante Universitario,no,si,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,500000.0,masivo,2,10000.0,900,SI,SI,SI,459107.566033269,42153.68038750505,12,344182.30661553703,24132.19091173252,11,14987.20907177056,1366277.4035771256,48,15554373.04972174,8
18752,33,administrador negocio,single,pregrado,no,no,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1146314.240432994,masivo,2,22926.28480865988,900,,SI,SI,0.0,0.0,0,439058.38633379113,30784.385474642415,8,40704.2908970092,945474.977102423,42,9033648.095661562,8
18757,40,administrador negocio,casado,pregrado,no,no,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,500000.0,masivo,4,10000.0,800,SI,,,62156.42106274708,5706.989170638851,12,0.0,0.0,0,0.0,0.0,0,3561970.90701885,6
18758,37,tecnico,casado,pregrado,no,no,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2452461.9705361696,masivo,4,49049.23941072339,800,SI,,SI,415604.9505303632,38159.419596348474,11,0.0,0.0,0,38244.86599024242,872837.5191360128,21,1118810.0208452144,7
18761,47,tecnico,casado,pregrado,no,si,no,celular,aug,wed,3,999,0,sin contacto,1.4,93444,-36.1,4964,5228,3189188.933651679,preferente,2,159459.44668258398,900,,,SI,0.0,0.0,0,0.0,0.0,0,16096.882576786904,711773.9293251922,40,6666327.810117593,2
18771,32,tecnico,divorced,Estudiante Universitario,no,si,si,celular,aug,wed,12,999,0,sin contacto,1.4,93444,-36.1,4964,5228,3169922.7814046387,preferente,2,158496.13907023193,900,SI,,,450800.7786173886,41390.97968796877,13,0.0,0.0,0,0.0,0.0,0,12791429.46620073,3
18775,44,administrador negocio,casado,bachillerato incompleto,,si,no,celular,aug,wed,2,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2723948.753146005,masivo,1,54478.9750629201,950,SI,SI,,489138.94141803327,44911.05816392532,8,493043.3924443897,34569.520412700855,14,0.0,0.0,0,7910125.319571388,7
18776,31,tecnico,single,Estudiante Universitario,no,no,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1302379.5322040343,masivo,4,26047.590644080687,800,,,SI,0.0,0.0,0,0.0,0.0,0,36817.995746625864,1229667.4904012885,22,17241109.164851975,9
18777,33,administrador negocio,single,pregrado,no,si,no,celular,aug,wed,13,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1134759.0225101535,masivo,4,22695.180450203068,800,SI,SI,,50650.23096562733,4650.530301919805,14,216976.1157468709,15213.18483793697,10,0.0,0.0,0,2299291.630665882,6
18782,33,administrador negocio,single,pregrado,no,no,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,500000.0,masivo,2,10000.0,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4532704.164367933,2
18784,46,servicios,casado,bachillerato incompleto,,si,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,3535873.5351817925,preferente,2,176793.67675908963,900,,,SI,0.0,0.0,0,0.0,0.0,0,9539.102251368877,862970.4519324562,20,14705408.06668778,8
18785,31,tecnico,single,Estudiante Universitario,no,si,no,celular,aug,wed,3,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1968978.0781484677,masivo,4,39379.56156296936,800,,SI,SI,0.0,0.0,0,188929.64590085275,13246.718951355842,15,13607.609569563481,1946941.2434015807,58,13366970.683710402,6
18786,33,vendedor ambulante,casado,preescolar,no,no,no,celular,aug,wed,7,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1008043.0951305169,masivo,2,20160.861902610337,900,SI,,SI,445179.4117713886,40874.845084885295,11,0.0,0.0,0,46511.964395068586,1092157.988731664,33,9075923.01325057,7
18787,47,administrador negocio,casado,bachillerato,,si,no,celular,aug,wed,7,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2828056.8889869675,masivo,1,56561.13777973935,950,SI,SI,,465955.5564653537,42782.43935670459,7,458163.90466190333,32123.96048154893,10,0.0,0.0,0,18580038.82182279,7
18789,37,tecnico,casado,pregrado,no,no,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,527235.4832399992,masivo,4,10544.709664799984,800,SI,SI,,282140.88713268796,25905.20753817554,14,246131.38117339215,17257.39343852889,5,0.0,0.0,0,1012274.4578418436,6
18790,32,desempleado,casado,pregrado,no,si,no,celular,aug,wed,4,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1906622.034222674,masivo,1,38132.44068445348,950,,,SI,0.0,0.0,0,0.0,0.0,0,15414.57823473142,561807.0496446833,15,1998799.0398642048,2
18794,40,administrador negocio,divorced,bachillerato,no,si,no,celular,aug,wed,6,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1327370.8657091653,masivo,2,26547.41731418331,900,SI,,,310650.6467306634,28522.87577745385,12,0.0,0.0,0,0.0,0.0,0,623426.2400067297,9
18796,39,tecnico,casado,bachillerato,no,si,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2138677.139880301,masivo,4,42773.542797606024,800,SI,SI,SI,95553.5825640661,8773.401872002334,6,460856.17580888624,32312.727887822708,9,20619.97167831713,474566.28930013534,49,12288348.837293766,1
18797,45,administrador negocio,single,pregrado,no,si,no,celular,aug,wed,12,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1436426.4608138786,masivo,2,28728.529216277573,900,,,SI,0.0,0.0,0,0.0,0.0,0,40590.818952162415,765985.6478155507,25,2393781.1551572997,8
18802,47,tecnico,casado,pregrado,no,si,no,celular,aug,wed,2,999,0,sin contacto,1.4,93444,-36.1,4964,5228,500000.0,masivo,4,10000.0,800,SI,SI,,343878.32173487387,31573.726810577275,8,201453.52318695735,14124.825093985035,11,0.0,0.0,0,16935375.573427387,8
18811,40,administrador negocio,casado,pregrado,no,no,no,celular,aug,wed,3,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1575576.372670038,masivo,1,31511.52745340076,950,,SI,,0.0,0.0,0,195862.2790426059,13732.79747219239,10,0.0,0.0,0,11166324.703595435,7
18812,30,tecnico,single,pregrado,no,no,no,celular,aug,wed,5,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2548864.141875362,masivo,4,50977.28283750724,800,,,SI,0.0,0.0,0,0.0,0.0,0,31779.910217271114,1340452.0130230135,41,3521247.294608143,6
18815,33,administrador negocio,casado,pregrado,no,no,no,celular,aug,wed,9,999,0,sin contacto,1.4,93444,-36.1,4964,5228,1470783.5941460147,masivo,4,29415.671882920295,800,,SI,,0.0,0.0,0,484868.4204990691,33996.33585355702,14,0.0,0.0,0,13329729.238581493,9
18821,46,administrador negocio,casado,bachillerato,no,no,no,celular,aug,wed,3,999,0,sin contacto,1.4,93444,-36.1,4964,5228,2275115.121589086,masivo,2,45502.30243178172,900,,SI,,0.0,0.0,0,108105.92397010069,7579.799268559911,7,0.0,0.0,0,14200651.368406259,5
18824,41,tecnico,divorced,bachillerato,no,no,no,celular,aug,thu,2,999,0,sin contacto,1.4,93444,-36.1,4962,5228,500000.0,masivo,4,10000.0,800,,SI,SI,0.0,0.0,0,321156.60448043613,22517.75394295006,10,9659.45987338433,144668.44277890335,44,18756930.329388842,3
18828,30,tecnico,single,Estudiante Universitario,no,si,no,celular,aug,thu,4,999,0,sin contacto,1.4,93444,-36.1,4962,5228,1473739.2067301478,masivo,2,29474.784134602956,900,,SI,SI,0.0,0.0,0,283357.42123090714,19867.48084944056,12,17991.521299099935,869735.2836327665,41,3161823.451679134,6
18831,33,administrador negocio,single,pregrado,no,si,si,celular,aug,thu,6,999,0,sin contacto,1.4,93444,-36.1,4962,5228,875489.5449114227,masivo,2,17509.790898228453,900,,SI,,0.0,0.0,0,138560.15453760387,9715.084238178773,11,0.0,0.0,0,5487331.141996607,4
18834,29,tecnico,single,Estudiante Universitario,no,si,no,celular,aug,thu,4,999,0,sin contacto,1.4,93444,-36.1,4962,5228,2246980.84010471,masivo,2,44939.6168020942,900,SI,,,201006.91650375686,18455.764924952848,9,0.0,0.0,0,0.0,0.0,0,1672495.6517590715,9
18835,43,tecnico,casado,Estudiante Universitario,no,no,no,celular,aug,thu,3,999,0,sin contacto,1.4,93444,-36.1,4962,5228,,masivo,1,30629.83124523992,950,SI,SI,,335080.6946745792,30765.95890016725,11,216916.43791078796,15209.00055273151,13,0.0,0.0,0,14398707.186618917,7
18837,39,administrador negocio,casado,pregrado,,no,no,celular,aug,thu,10,999,0,sin contacto,1.4,93444,-36.1,4962,5228,2190073.6763366126,masivo,4,43801.473526732254,800,SI,SI,SI,59332.0047675785,5447.660963925808,10,123499.0758223325,8659.083334275387,6,28964.196777983852,1796162.3200372956,40,19581959.42061043,2
18844,30,tecnico,single,pregrado,no,no,no,celular,aug,thu,3,999,0,sin contacto,1.4,93444,-36.1,4962,5228,2587710.426157866,masivo,4,51754.20852315732,800,SI,SI,SI,162352.76048125525,14906.673036314247,9,247397.95262434593,17346.19853823992,10,9685.434600079736,624502.1510542092,44,4037032.9122231035,8
18846,41,administrador negocio,casado,pregrado,no,no,no,celular,aug,thu,13,999,0,sin contacto,1.4,93444,-36.1,4962,5228,2191618.5751213883,masivo,4,43832.37150242777,800,,SI,SI,0.0,0.0,0,101022.68190195554,7083.160869150749,8,21907.42355830752,494213.3300084661,13,17952385.782484822,8
18858,57,tecnico,casado,pregrado,,si,si,celular,aug,thu,9,999,0,sin contacto,1.4,93444,-36.1,4962,5228,1773118.4342936443,masivo,2,35462.36868587288,900,,SI,SI,0.0,0.0,0,111172.24523523156,7794.793034202549,12,46089.55373149939,175376.05510308046,39,15725042.404157728,3
18862,46,administrador negocio,casado,bachillerato,no,si,no,celular,aug,thu,11,999,0,sin contacto,1.4,93444,-36.1,4962,5228,501787.7414885947,masivo,4,10035.754829771893,800,,SI,SI,0.0,0.0,0,426016.48629813496,29869.958394973415,11,26323.435418154004,415025.3420354729,10,3149712.7560674497,2
18865,29,tecnico,single,Estudiante Universitario,no,no,no,celular,aug,thu,3,999,0,sin contacto,1.4,93444,-36.1,4962,5228,1497213.8893330987,masivo,2,29944.277786661973,900,SI,SI,,13753.14107233803,1262.766192456072,10,467570.200501209,32783.478773463685,14,0.0,0.0,0,13322777.547044262,6
18868,52,administrador negocio,casado,bachillerato incompleto,no,si,no,celular,aug,thu,6,999,0,sin contacto,1.4,93444,-36.1,4962,5228,966909.5979841668,masivo,1,19338.191959683336,950,SI,SI,SI,336408.9941985631,30887.91880180136,9,200925.22741470553,14087.783868481009,12,14068.258503883868,1790995.6897522407,59,2522524.299781881,4
18874,33,servicios,casado,pregrado,,si,no,celular,aug,thu,3,999,0,sin contacto,1.4,93444,-36.1,4962,5228,1155936.0432957734,masivo,2,23118.720865915468,900,,SI,SI,0.0,0.0,0,15120.101675830701,1060.1392727998002,7,42933.63213616533,537205.4414085485,14,7718952.913741782,4
18879,32,administrador negocio,single,pregrado,no,si,no,celular,aug,thu,15,999,0,sin contacto,1.4,93444,-36.1,4962,5228,1125465.8492497492,masivo,4,22509.316984994985,800,SI,,,431780.53275336575,39644.60601791323,5,0.0,0.0,0,0.0,0.0,0,15335660.476528093,6
18890,33,servicios,casado,Estudiante Universitario,no,si,no,celular,aug,thu,1,999,0,sin contacto,1.4,93444,-36.1,4962,5228,520074.4252177555,masivo,2,10401.48850435511,900,,SI,SI,0.0,0.0,0,397709.05652871827,27885.195418243493,9,48308.02665880109,978749.0624558136,6,18740902.95445009,1
18898,58,ama de casa,casado,bachillerato incompleto,no,no,no,celular,aug,thu,1,999,0,sin contacto,1.4,93444,-36.1,4962,5228,500000.0,masivo,1,10000.0,950,,SI,SI,0.0,0.0,0,213828.69853937507,14992.505065995629,12,16644.326825674267,185723.38807411198,42,14426946.425004452,7
18902,37,tecnico,casado,pregrado,no,no,no,celular,aug,thu,1,999,0,sin contacto,1.4,93444,-36.1,4962,5228,831856.9516722332,masivo,2,16637.139033444662,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4615476.967546532,3
18903,57,Vive de los arriendos,casado,pregrado,no,si,no,celular,aug,thu,2,999,0,sin contacto,1.4,93444,-36.1,4962,5228,1693379.4519241592,masivo,1,33867.58903848319,950,SI,,SI,239372.57245226964,21978.36772735013,17,0.0,0.0,0,31444.971842565647,572303.0858685367,33,15687999.711561775,9
18904,40,administrador negocio,single,pregrado,no,no,si,celular,aug,thu,5,999,0,sin contacto,1.4,93444,-36.1,4962,5228,500000.0,masivo,1,10000.0,950,SI,,,237602.73554605892,21815.86737927917,13,0.0,0.0,0,0.0,0.0,0,11598706.821287021,7
